time_sec,min_clearance_m,linear_vel,angular_vel,pos_x,pos_y,distance_traveled_m,is_rotating,collision
0.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
1.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
1.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
2.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
2.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
3.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
3.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
4.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
4.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
5.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
5.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
6.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
6.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
7.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
7.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
8.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
8.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
9.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
9.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
10.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
10.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
11.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
11.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
12.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
12.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
13.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
13.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
14.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
14.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
15.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
15.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
16.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
16.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
17.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
17.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
18.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
18.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
19.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
19.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
20.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
20.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
21.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
21.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
22.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
22.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
23.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
23.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
24.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
24.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
25.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
25.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
26.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
26.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
27.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
27.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
28.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
28.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
29.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
29.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
30.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
30.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
31.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
31.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
32.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
32.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
33.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
33.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
34.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
34.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
35.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
35.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
36.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
36.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
37.1,inf,0.000,0.000,0.000,0.000,0.000,0,0
37.6,inf,0.000,0.000,0.000,0.000,0.000,0,0
38.1,inf,0.000,0.000,-2.000,-0.500,0.000,0,0
38.6,0.513,0.000,0.000,-2.000,-0.500,0.000,0,0
39.1,0.517,0.000,0.000,-2.000,-0.500,0.000,0,0
39.6,0.519,0.000,0.000,-2.000,-0.500,0.000,0,0
40.1,0.512,0.000,0.000,-2.000,-0.500,0.000,0,0
40.6,0.516,0.000,0.000,-2.000,-0.500,0.000,0,0
41.1,0.505,0.000,0.000,-2.000,-0.500,0.000,0,0
41.6,0.505,0.000,0.000,-2.000,-0.500,0.000,0,0
42.1,0.519,0.000,0.000,-2.000,-0.500,0.000,0,0
42.6,0.519,0.000,0.000,-2.000,-0.500,0.000,0,0
43.1,0.515,0.000,0.000,-2.000,-0.500,0.000,0,0
43.6,0.514,0.000,0.000,-2.000,-0.500,0.000,0,0
44.1,0.514,0.000,0.000,-2.000,-0.500,0.000,0,0
44.6,0.509,0.000,0.000,-2.000,-0.500,0.000,0,0
45.1,0.522,0.000,0.000,-2.000,-0.500,0.000,0,0
45.6,0.517,0.000,0.000,-2.000,-0.500,0.000,0,0
46.1,0.517,0.000,0.000,-2.000,-0.500,0.000,0,0
46.6,0.511,0.000,0.000,-2.000,-0.500,0.000,0,0
47.1,0.512,0.000,0.000,-2.000,-0.500,0.000,0,0
47.6,0.512,0.000,0.000,-2.000,-0.500,0.000,0,0
48.1,0.516,0.000,0.000,-2.000,-0.500,0.000,0,0
48.6,0.517,0.000,0.000,-2.000,-0.500,0.000,0,0
49.1,0.516,0.000,0.000,-2.000,-0.500,0.000,0,0
49.6,0.516,0.000,0.000,-2.000,-0.500,0.000,0,0
50.1,0.506,0.000,0.000,-2.000,-0.500,0.000,0,0
50.6,0.523,0.000,0.000,-2.000,-0.500,0.000,0,0
51.1,0.523,0.000,0.000,-2.000,-0.500,0.000,0,0
51.6,0.521,0.000,0.000,-2.000,-0.500,0.000,0,0
52.1,0.521,0.000,0.000,-2.000,-0.500,0.000,0,0
52.6,0.510,0.000,0.000,-2.000,-0.500,0.000,0,0
53.1,0.517,0.000,0.000,-2.000,-0.500,0.000,0,0
53.6,0.524,0.000,0.000,-2.000,-0.500,0.000,0,0
54.1,0.524,0.000,0.000,-2.000,-0.500,0.000,0,0
54.6,0.512,0.000,0.000,-2.000,-0.500,0.000,0,0
55.1,0.513,0.000,0.000,-2.000,-0.500,0.000,0,0
