time_sec,min_clearance_m,linear_vel,angular_vel,pos_x,pos_y,distance_traveled_m,is_rotating,collision
53.2,0.549,0.196,0.800,-0.562,-0.456,1.499,0,0
53.7,0.545,0.196,0.632,-0.550,-0.423,1.534,0,0
54.3,0.545,0.220,0.379,-0.543,-0.390,1.568,0,0
54.7,0.516,0.220,0.042,-0.539,-0.368,1.590,0,0
55.2,0.498,0.220,0.295,-0.534,-0.325,1.634,0,0
55.7,0.465,0.220,0.295,-0.531,-0.297,1.661,0,0
56.2,0.465,0.196,0.211,-0.529,-0.268,1.690,0,0
56.7,0.445,0.220,-0.126,-0.529,-0.248,1.711,0,0
57.2,0.413,0.196,-0.126,-0.528,-0.213,1.746,0,0
57.7,0.413,0.220,-0.042,-0.528,-0.183,1.775,0,0
58.2,0.397,0.196,-0.042,-0.527,-0.155,1.804,0,0
58.7,0.386,0.196,-0.042,-0.525,-0.119,1.840,0,0
59.2,0.376,0.220,0.000,-0.523,-0.083,1.876,0,0
59.7,0.376,0.220,-0.042,-0.522,-0.068,1.891,0,0
60.2,0.368,0.196,-0.042,-0.520,-0.025,1.934,0,0
60.7,0.357,0.220,-0.042,-0.517,0.017,1.976,0,0
61.2,0.359,0.220,-0.211,-0.513,0.060,2.019,0,0
61.7,0.348,0.196,-0.295,-0.510,0.088,2.048,0,0
62.3,0.357,0.220,-0.379,-0.504,0.129,2.089,0,0
62.8,0.357,0.220,-0.379,-0.498,0.157,2.117,0,0
63.3,0.357,0.220,-0.379,-0.487,0.201,2.162,0,0
63.7,0.372,0.220,-0.526,-0.472,0.243,2.207,0,0
64.2,0.366,0.220,0.000,-0.459,0.278,2.245,0,0
64.7,0.377,0.220,-0.716,-0.442,0.318,2.289,0,0
65.3,0.379,0.220,-0.716,-0.427,0.344,2.319,0,0
65.7,0.389,0.220,-0.716,-0.400,0.381,2.364,0,0
66.2,0.393,0.196,-0.379,-0.380,0.401,2.392,0,0
66.7,0.389,0.220,-0.632,-0.355,0.425,2.427,0,0
67.3,0.389,0.220,-0.632,-0.324,0.448,2.465,0,0
67.7,0.399,0.171,-0.547,-0.295,0.465,2.499,0,0
68.2,0.395,0.196,-0.463,-0.273,0.476,2.523,0,0
68.7,0.395,0.220,-0.463,-0.235,0.491,2.564,0,0
69.3,0.379,0.220,-0.379,-0.193,0.502,2.608,0,0
69.7,0.382,0.196,-0.295,-0.158,0.509,2.643,0,0
70.2,0.382,0.196,-0.211,-0.123,0.515,2.679,0,0
70.7,0.203,0.220,-0.211,-0.096,0.518,2.707,0,0
71.2,0.162,0.000,-0.211,-0.074,0.519,2.728,0,0
71.7,0.147,0.000,-0.211,-0.060,0.520,2.742,0,0
72.2,0.147,0.000,-0.211,-0.060,0.520,2.742,0,0
72.7,0.149,0.000,-0.126,-0.060,0.520,2.743,0,0
73.2,0.142,0.000,-0.126,-0.060,0.520,2.743,0,0
73.8,0.142,0.000,-0.126,-0.060,0.520,2.743,0,0
74.2,0.151,0.000,-0.126,-0.060,0.520,2.743,0,0
74.7,0.144,0.000,-0.042,-0.060,0.520,2.743,0,0
75.2,0.153,0.000,-0.042,-0.060,0.520,2.743,0,0
75.7,0.153,0.000,-0.042,-0.060,0.520,2.743,0,0
76.3,0.152,0.000,-0.042,-0.060,0.520,2.743,0,0
76.8,0.146,0.000,-0.042,-0.060,0.520,2.743,0,0
77.2,0.146,0.000,-0.042,-0.060,0.520,2.743,0,0
77.8,0.139,0.000,-0.042,-0.060,0.520,2.743,0,0
78.2,0.140,0.000,-0.042,-0.060,0.520,2.743,0,0
78.7,0.144,0.000,-0.042,-0.060,0.520,2.743,0,0
79.2,0.142,0.000,-0.042,-0.060,0.520,2.743,0,0
79.7,0.151,0.000,-0.042,-0.060,0.520,2.743,0,0
80.2,0.146,0.000,0.042,-0.060,0.520,2.743,0,0
80.7,0.146,0.000,-0.042,-0.060,0.520,2.743,0,0
81.2,0.145,0.000,-0.042,-0.060,0.520,2.743,0,0
81.7,0.143,0.000,-0.042,-0.060,0.520,2.743,0,0
82.2,0.140,0.000,-0.716,-0.060,0.520,2.743,1,0
82.7,0.137,0.000,-0.800,-0.059,0.520,2.743,1,0
83.2,0.137,0.000,-0.400,-0.057,0.519,2.746,0,0
83.7,0.120,0.000,-0.800,-0.057,0.519,2.746,1,1
84.2,0.134,0.000,-0.800,-0.056,0.519,2.747,1,0
84.7,0.124,0.000,-0.716,-0.056,0.519,2.747,1,0
85.2,0.124,0.000,-0.632,-0.056,0.518,2.747,1,0
85.7,0.121,0.000,-0.547,-0.056,0.518,2.747,1,0
86.2,0.120,0.000,-0.379,-0.056,0.518,2.748,0,1
86.7,0.120,0.024,-0.800,-0.055,0.516,2.750,1,1
87.2,0.120,0.024,-0.800,-0.054,0.514,2.752,1,1
87.7,0.120,0.024,-0.126,-0.053,0.510,2.756,0,1
88.2,0.120,0.024,-0.126,-0.052,0.504,2.762,0,1
88.7,0.120,0.024,-0.126,-0.052,0.502,2.764,0,1
89.2,0.120,0.024,-0.126,-0.051,0.498,2.769,0,1
89.7,0.120,0.000,0.211,-0.051,0.497,2.770,0,1
90.2,0.120,0.000,0.211,-0.051,0.497,2.770,0,1
90.7,0.120,0.049,-0.800,-0.050,0.489,2.777,1,1
91.2,0.120,0.000,-0.042,-0.050,0.483,2.784,0,1
91.7,0.120,0.000,0.042,-0.050,0.483,2.784,0,1
92.2,0.120,0.049,-0.358,-0.050,0.482,2.785,0,1
92.7,0.120,0.049,0.126,-0.050,0.475,2.791,0,1
93.2,0.120,0.024,0.126,-0.050,0.469,2.797,0,1
93.7,0.120,0.024,0.126,-0.051,0.465,2.802,0,1
94.3,0.120,0.024,0.042,-0.051,0.461,2.805,0,0
94.7,0.120,0.024,0.042,-0.051,0.457,2.809,0,1
95.2,0.126,0.024,0.000,-0.051,0.452,2.814,0,0
95.7,0.124,0.024,0.000,-0.051,0.447,2.819,0,0
96.2,0.124,0.000,0.211,-0.051,0.445,2.821,0,0
96.7,0.125,0.000,0.295,-0.051,0.446,2.821,0,0
97.2,0.131,0.000,0.295,-0.051,0.446,2.821,0,0
97.8,0.124,0.000,0.211,-0.051,0.446,2.821,0,0
98.2,0.128,0.000,0.211,-0.051,0.446,2.821,0,0
98.7,0.128,0.000,0.126,-0.051,0.446,2.822,0,0
99.2,0.126,0.000,0.126,-0.051,0.446,2.822,0,0
99.7,0.126,0.000,0.126,-0.051,0.446,2.822,0,0
100.3,0.127,0.000,0.126,-0.051,0.446,2.822,0,0
100.8,0.135,0.000,-0.358,-0.051,0.446,2.822,0,0
101.2,0.135,0.000,-0.800,-0.051,0.446,2.822,1,0
101.8,0.137,0.000,-0.800,-0.051,0.446,2.822,1,0
102.2,0.130,0.000,-0.547,-0.051,0.445,2.822,1,0
102.7,0.130,0.000,-0.463,-0.051,0.445,2.822,0,0
103.2,0.131,0.000,-0.463,-0.051,0.445,2.822,0,0
103.7,0.120,0.000,-0.295,-0.051,0.445,2.822,0,1
104.3,0.120,0.000,0.105,-0.051,0.445,2.823,0,1
104.8,0.127,0.000,0.547,-0.051,0.445,2.823,1,0
105.3,0.123,0.000,0.547,-0.051,0.445,2.823,1,0
105.7,0.123,0.000,0.463,-0.051,0.445,2.823,0,0
106.2,0.120,0.000,0.379,-0.051,0.445,2.823,0,1
106.7,0.129,0.000,0.295,-0.051,0.446,2.823,0,0
107.2,0.130,0.000,0.211,-0.051,0.446,2.823,0,0
107.7,0.129,0.000,-0.589,-0.051,0.446,2.823,1,0
108.2,0.129,0.000,-0.716,-0.051,0.445,2.823,1,0
108.7,0.127,0.000,-0.463,-0.051,0.445,2.824,0,0
109.2,0.127,0.000,-0.379,-0.051,0.445,2.824,0,0
109.7,0.124,0.000,-0.295,-0.051,0.445,2.824,0,0
110.2,0.129,0.000,0.105,-0.051,0.445,2.824,0,0
110.8,0.129,0.000,0.547,-0.051,0.445,2.824,1,0
111.3,0.120,0.000,0.463,-0.051,0.445,2.824,0,0
111.7,0.126,0.000,0.379,-0.051,0.445,2.824,0,0
112.3,0.130,0.000,0.379,-0.051,0.445,2.825,0,0
112.8,0.130,0.000,0.295,-0.051,0.445,2.825,0,0
113.3,0.130,0.000,0.211,-0.051,0.446,2.825,0,0
113.7,0.124,0.000,0.211,-0.051,0.446,2.825,0,0
114.2,0.136,0.000,0.126,-0.051,0.446,2.825,0,0
114.7,0.130,0.000,0.126,-0.051,0.446,2.825,0,0
115.3,0.138,0.000,0.042,-0.051,0.446,2.825,0,0
115.8,0.138,0.000,0.042,-0.051,0.446,2.825,0,0
116.2,0.133,0.000,0.042,-0.051,0.446,2.825,0,0
116.7,0.136,0.000,0.042,-0.051,0.446,2.825,0,0
117.2,0.142,0.000,0.042,-0.051,0.446,2.825,0,0
117.8,0.142,0.000,0.042,-0.051,0.446,2.825,0,0
118.3,0.139,0.000,0.042,-0.051,0.446,2.825,0,0
118.7,0.139,0.000,0.042,-0.051,0.446,2.825,0,0
119.3,0.139,0.000,0.042,-0.051,0.446,2.825,0,0
119.7,0.141,0.000,0.042,-0.051,0.446,2.825,0,0
120.2,0.132,0.000,0.042,-0.051,0.446,2.825,0,0
120.7,0.132,0.000,-0.042,-0.051,0.446,2.825,0,0
121.2,0.132,0.000,-0.042,-0.051,0.446,2.825,0,0
121.8,0.135,0.000,0.042,-0.051,0.446,2.825,0,0
122.2,0.135,0.000,0.042,-0.051,0.446,2.825,0,0
122.7,0.130,0.000,0.042,-0.051,0.446,2.825,0,0
123.3,0.320,0.000,-0.042,-0.051,0.446,2.825,0,0
123.7,0.320,0.024,-0.379,-0.051,0.446,2.825,0,0
124.3,0.310,0.024,-0.379,-0.050,0.444,2.827,0,0
124.7,0.302,0.000,0.295,-0.049,0.441,2.830,0,0
125.2,0.302,0.000,0.295,-0.049,0.441,2.830,0,0
125.7,0.306,0.024,0.716,-0.048,0.438,2.834,1,0
126.3,0.306,0.024,0.632,-0.046,0.435,2.837,1,0
126.8,0.303,0.000,0.800,-0.045,0.432,2.841,1,0
127.2,0.294,0.000,0.716,-0.045,0.432,2.841,1,0
127.7,0.284,0.196,0.800,-0.044,0.431,2.842,0,0
128.2,0.266,0.220,0.800,-0.027,0.416,2.865,0,0
128.7,0.266,0.220,0.716,0.007,0.393,2.906,0,0
129.2,0.247,0.196,0.800,0.040,0.377,2.943,0,0
129.8,0.221,0.196,0.632,0.073,0.366,2.978,0,0
130.2,0.204,0.196,0.632,0.106,0.358,3.012,0,0
130.7,0.197,0.220,0.716,0.134,0.354,3.040,0,0
131.3,0.197,0.220,0.547,0.169,0.354,3.075,0,0
131.7,0.214,0.220,0.400,0.206,0.357,3.113,0,0
132.2,0.222,0.196,0.211,0.235,0.363,3.142,0,0
132.7,0.264,0.220,0.126,0.262,0.369,3.169,0,0
133.2,0.296,0.220,0.042,0.298,0.378,3.207,0,0
133.7,0.296,0.220,0.126,0.327,0.386,3.237,0,0
134.2,0.328,0.220,-0.379,0.356,0.394,3.266,0,0
134.7,0.363,0.171,0.042,0.398,0.405,3.310,0,0
135.2,0.363,0.220,0.042,0.414,0.410,3.327,0,0
135.7,0.398,0.220,-0.211,0.434,0.415,3.347,0,0
136.3,0.434,0.171,0.126,0.470,0.425,3.385,0,0
136.7,0.484,0.220,0.126,0.505,0.434,3.421,0,0
137.2,0.484,0.024,-0.274,0.527,0.439,3.443,0,0
137.7,0.509,0.024,-0.800,0.545,0.444,3.462,1,0
138.3,0.509,0.024,-0.716,0.551,0.446,3.469,1,0
138.8,0.529,0.000,-0.632,0.553,0.447,3.471,1,0
139.2,0.531,0.000,-0.463,0.553,0.447,3.471,0,0
139.7,0.529,0.000,-0.379,0.553,0.447,3.471,0,0
140.2,0.521,0.000,-0.379,0.554,0.447,3.471,0,0
140.8,0.521,0.000,-0.295,0.554,0.447,3.471,0,0
141.2,0.534,0.000,-0.211,0.554,0.447,3.471,0,0
141.7,0.531,0.000,-0.126,0.554,0.447,3.471,0,0
142.2,0.533,0.000,-0.126,0.554,0.447,3.471,0,0
142.7,0.533,0.000,-0.526,0.554,0.447,3.471,1,0
143.2,0.533,0.000,-0.800,0.554,0.447,3.472,1,0
143.7,0.543,0.000,-0.716,0.554,0.446,3.472,1,0
144.2,0.549,0.073,-0.379,0.555,0.445,3.473,0,0
144.7,0.547,0.000,-0.295,0.564,0.437,3.485,0,0
145.3,0.550,0.098,-0.547,0.571,0.429,3.496,0,0
145.7,0.550,0.000,-0.379,0.579,0.419,3.509,0,0
146.2,0.526,0.073,-0.379,0.581,0.416,3.513,0,0
146.7,0.519,0.073,-0.295,0.587,0.407,3.524,0,0
147.2,0.519,0.000,-0.295,0.590,0.401,3.530,0,0
147.8,0.512,0.000,-0.295,0.590,0.401,3.530,0,0
148.3,0.510,0.000,-0.295,0.590,0.401,3.531,0,0
148.7,0.523,0.000,-0.211,0.590,0.401,3.531,0,0
149.2,0.512,0.024,0.189,0.590,0.400,3.531,0,0
149.7,0.504,0.000,-0.716,0.591,0.398,3.533,1,0
150.2,0.504,0.000,-0.232,0.591,0.398,3.533,0,0
150.7,0.494,0.000,0.042,0.591,0.398,3.533,0,0
151.2,0.499,0.000,0.042,0.591,0.398,3.533,0,0
151.7,0.518,0.000,-0.547,0.591,0.398,3.533,1,0
152.2,0.495,0.000,-0.463,0.591,0.398,3.533,0,0
152.7,0.495,0.000,-0.463,0.591,0.398,3.534,0,0
153.3,0.502,0.000,-0.295,0.591,0.398,3.534,0,0
153.7,0.502,0.000,-0.295,0.591,0.398,3.534,0,0
154.2,0.492,0.000,-0.211,0.591,0.397,3.534,0,0
154.7,0.492,0.000,-0.211,0.591,0.397,3.534,0,0
155.2,0.493,0.000,-0.211,0.591,0.397,3.534,0,0
155.8,0.482,0.000,-0.126,0.591,0.397,3.534,0,0
156.2,0.482,0.000,-0.126,0.591,0.397,3.534,0,0
156.7,0.491,0.000,-0.126,0.591,0.397,3.534,0,0
157.2,0.494,0.000,-0.126,0.591,0.397,3.534,0,0
157.7,0.482,0.000,-0.042,0.591,0.397,3.534,0,0
158.2,0.502,0.000,-0.042,0.591,0.397,3.534,0,0
158.7,0.502,0.000,-0.042,0.591,0.397,3.534,0,0
159.2,0.483,0.000,-0.042,0.591,0.397,3.534,0,0
159.7,0.496,0.000,-0.042,0.591,0.397,3.534,0,0
160.2,0.491,0.000,-0.042,0.591,0.397,3.534,0,0
160.7,0.496,0.000,-0.042,0.591,0.397,3.534,0,0
161.2,0.492,0.000,-0.442,0.591,0.397,3.534,0,0
161.7,0.492,0.000,-0.632,0.591,0.397,3.534,1,0
162.2,0.488,0.000,-0.547,0.591,0.397,3.535,1,0
162.7,0.490,0.000,-0.547,0.591,0.397,3.535,1,0
163.3,0.490,0.000,-0.063,0.591,0.397,3.535,0,0
163.7,0.468,0.000,0.379,0.591,0.397,3.535,0,0
164.3,0.484,0.000,0.295,0.591,0.397,3.535,0,0
164.7,0.483,0.000,0.800,0.591,0.397,3.535,1,0
165.3,0.483,0.000,0.716,0.591,0.397,3.535,1,0
165.7,0.488,0.000,0.800,0.591,0.397,3.536,1,0
166.3,0.484,0.000,0.632,0.591,0.397,3.536,1,0
166.7,0.503,0.000,0.547,0.591,0.398,3.536,1,0
167.2,0.503,0.049,0.632,0.591,0.395,3.539,1,0
167.7,0.498,0.000,0.463,0.591,0.388,3.545,0,0
168.2,0.495,0.024,0.800,0.591,0.384,3.549,1,0
168.8,0.500,0.024,0.316,0.592,0.381,3.553,0,0
169.2,0.492,0.024,-0.484,0.594,0.377,3.557,0,0
169.7,0.492,0.024,-0.042,0.595,0.373,3.561,0,0
170.3,0.480,0.024,0.274,0.596,0.370,3.565,0,0
170.7,0.493,0.024,0.042,0.598,0.364,3.571,0,0
171.2,0.479,0.000,-0.274,0.599,0.361,3.574,0,0
171.7,0.480,0.000,-0.211,0.599,0.361,3.574,0,0
172.2,0.472,0.000,-0.211,0.599,0.361,3.574,0,0
172.8,0.479,0.000,-0.126,0.599,0.361,3.574,0,0
173.2,0.479,0.000,-0.126,0.599,0.360,3.574,0,0
173.8,0.481,0.000,-0.126,0.599,0.360,3.575,0,0
174.2,0.478,0.000,-0.126,0.599,0.360,3.575,0,0
174.7,0.478,0.000,-0.042,0.599,0.360,3.575,0,0
175.2,0.477,0.024,-0.042,0.599,0.360,3.575,0,0
175.7,0.480,0.024,-0.042,0.599,0.357,3.578,0,0
176.2,0.468,0.024,-0.042,0.600,0.353,3.582,0,0
176.7,0.461,0.024,-0.042,0.600,0.348,3.587,0,0
177.2,0.471,0.000,0.211,0.600,0.346,3.589,0,0
177.7,0.471,0.000,0.211,0.600,0.346,3.589,0,0
178.2,0.467,0.000,0.126,0.600,0.346,3.589,0,0
178.7,0.473,0.000,0.126,0.600,0.346,3.589,0,0
179.2,0.457,0.000,0.126,0.600,0.346,3.589,0,0
179.7,0.457,0.000,0.042,0.600,0.346,3.589,0,0
180.2,0.467,0.000,0.042,0.600,0.347,3.589,0,0
180.7,0.457,0.000,0.042,0.600,0.347,3.589,0,0
181.2,0.457,0.000,0.042,0.600,0.347,3.589,0,0
181.7,0.471,0.000,0.042,0.600,0.347,3.589,0,0
182.2,0.476,0.000,0.042,0.600,0.347,3.589,0,0
182.7,0.470,0.000,0.042,0.600,0.347,3.589,0,0
183.2,0.466,0.000,0.042,0.600,0.347,3.589,0,0
183.7,0.473,0.000,-0.042,0.600,0.347,3.589,0,0
184.2,0.472,0.000,0.042,0.600,0.347,3.589,0,0
184.7,0.465,0.000,0.042,0.600,0.347,3.589,0,0
185.2,0.470,0.000,-0.042,0.600,0.347,3.589,0,0
185.7,0.462,0.000,0.042,0.600,0.347,3.589,0,0
186.2,0.467,0.000,0.042,0.600,0.347,3.589,0,0
