time_sec,min_clearance_m,linear_vel,angular_vel,pos_x,pos_y,distance_traveled_m,is_rotating,collision
59.1,0.398,0.000,1.000,-1.385,1.551,1.480,1,0
59.7,0.431,0.000,1.000,-1.383,1.545,1.486,1,0
60.1,0.431,0.000,1.000,-1.384,1.538,1.494,1,0
60.6,0.415,0.000,0.000,-1.391,1.535,1.502,0,0
61.2,0.415,0.000,0.000,-1.396,1.533,1.508,0,0
61.6,0.394,0.000,1.000,-1.412,1.526,1.524,1,0
62.1,0.349,0.000,0.000,-1.417,1.524,1.530,0,0
62.7,0.349,0.000,1.000,-1.424,1.521,1.538,1,0
63.2,0.349,0.000,1.000,-1.432,1.518,1.547,1,0
63.6,0.347,0.000,1.000,-1.433,1.506,1.558,1,0
64.1,0.347,0.000,1.000,-1.433,1.504,1.561,1,0
64.7,0.373,0.000,1.000,-1.434,1.495,1.569,1,0
65.2,0.373,0.000,1.000,-1.435,1.484,1.581,1,0
65.7,0.417,-0.200,-1.500,-1.435,1.476,1.589,0,0
66.1,0.417,-0.184,-1.489,-1.436,1.468,1.597,0,0
66.6,0.453,-0.200,-1.484,-1.441,1.463,1.605,0,0
67.1,0.422,0.062,-1.499,-1.451,1.463,1.615,0,0
67.7,0.375,-0.179,-1.385,-1.457,1.463,1.622,0,0
68.1,0.375,0.215,-1.459,-1.457,1.466,1.624,0,0
68.6,0.361,0.171,-1.475,-1.455,1.460,1.630,0,0
69.2,0.361,0.171,-1.475,-1.454,1.450,1.640,0,0
69.6,0.361,-0.050,0.000,-1.453,1.444,1.646,0,0
70.1,0.361,-0.200,-1.463,-1.452,1.436,1.654,0,0
70.7,0.314,-0.050,0.000,-1.450,1.417,1.673,0,0
71.1,0.275,-0.050,0.000,-1.449,1.414,1.677,0,0
71.6,0.275,-0.050,0.000,-1.446,1.418,1.681,0,0
72.2,0.286,-0.050,0.000,-1.445,1.420,1.684,0,0
72.7,0.278,-0.050,0.000,-1.442,1.423,1.689,0,0
73.1,0.278,-0.050,0.000,-1.440,1.425,1.690,0,0
73.7,0.254,-0.050,0.000,-1.438,1.428,1.694,0,0
74.2,0.254,-0.050,0.000,-1.438,1.424,1.699,0,0
74.6,0.221,-0.200,-1.482,-1.440,1.419,1.705,0,0
75.1,0.189,-0.200,-1.474,-1.442,1.411,1.712,0,0
75.6,0.189,-0.050,0.000,-1.445,1.404,1.720,0,0
76.1,0.159,-0.050,0.000,-1.447,1.398,1.726,0,0
76.6,0.159,-0.050,0.000,-1.445,1.395,1.733,0,0
77.1,0.143,-0.200,-0.304,-1.441,1.395,1.737,0,0
77.6,0.122,-0.050,0.000,-1.437,1.395,1.740,0,0
78.1,0.120,-0.200,0.546,-1.435,1.396,1.742,0,1
78.6,0.120,-0.050,0.000,-1.433,1.396,1.745,0,1
79.1,0.120,-0.050,0.000,-1.431,1.397,1.747,0,1
79.6,0.120,-0.200,0.861,-1.429,1.397,1.748,0,1
80.1,0.120,-0.094,1.500,-1.427,1.395,1.754,0,1
80.7,0.120,0.065,1.500,-1.422,1.387,1.763,0,1
81.2,0.120,0.220,-0.145,-1.420,1.383,1.767,0,1
81.7,0.120,0.220,0.685,-1.423,1.376,1.776,0,1
82.1,0.120,0.220,0.253,-1.427,1.369,1.783,0,1
82.6,0.120,0.220,0.253,-1.429,1.365,1.788,0,1
83.1,0.123,0.220,1.500,-1.432,1.358,1.796,0,0
83.6,0.123,0.220,1.500,-1.436,1.349,1.806,0,0
84.1,0.120,0.000,1.000,-1.440,1.336,1.819,1,1
84.7,0.120,0.000,0.000,-1.443,1.329,1.827,0,1
85.1,0.120,0.000,0.000,-1.445,1.328,1.829,0,1
85.6,0.120,0.000,0.000,-1.442,1.326,1.833,0,1
86.1,0.120,0.000,0.000,-1.435,1.322,1.841,0,1
86.6,0.120,0.000,0.000,-1.429,1.318,1.849,0,1
87.1,0.120,0.000,0.000,-1.424,1.315,1.855,0,1
87.6,0.120,0.000,0.000,-1.424,1.315,1.859,0,1
88.1,0.140,0.000,0.000,-1.425,1.316,1.861,0,0
88.6,0.163,0.000,0.000,-1.428,1.317,1.864,0,0
89.1,0.163,0.000,0.000,-1.431,1.318,1.867,0,0
89.6,0.179,0.000,0.000,-1.434,1.319,1.870,0,0
90.1,0.179,-0.050,0.000,-1.436,1.320,1.872,0,0
90.6,0.210,0.000,0.000,-1.439,1.321,1.876,0,0
91.2,0.251,-0.200,-0.640,-1.442,1.322,1.879,0,0
91.6,0.251,-0.200,-1.500,-1.443,1.317,1.885,0,0
92.1,0.301,-0.200,-1.483,-1.443,1.310,1.892,0,0
92.6,0.296,-0.200,-1.500,-1.443,1.303,1.899,0,0
93.1,0.296,-0.200,-1.500,-1.443,1.299,1.903,0,0
93.6,0.296,-0.200,-1.500,-1.444,1.300,1.904,0,0
94.1,0.253,-0.200,-1.500,-1.446,1.300,1.907,0,0
94.7,0.196,-0.200,-1.500,-1.441,1.252,1.956,0,0
95.2,0.196,-0.200,-1.500,-1.440,1.232,1.976,0,0
95.7,0.168,-0.200,-1.500,-1.440,1.203,2.005,0,0
96.1,0.168,-0.200,-1.390,-1.443,1.163,2.045,0,0
96.6,0.165,-0.200,-0.730,-1.443,1.138,2.070,0,0
97.1,0.165,-0.200,-1.473,-1.437,1.139,2.076,0,0
97.6,0.180,-0.200,-0.833,-1.432,1.140,2.081,0,0
98.1,0.180,0.220,0.368,-1.427,1.141,2.086,0,0
98.7,0.174,0.220,0.074,-1.423,1.141,2.090,0,0
99.2,0.207,0.000,0.000,-1.419,1.129,2.103,0,0
99.8,0.207,0.000,0.000,-1.417,1.126,2.107,0,0
100.1,0.223,0.000,0.000,-1.416,1.124,2.109,0,0
100.6,0.223,0.000,0.000,-1.414,1.118,2.115,0,0
101.1,0.221,0.000,1.000,-1.412,1.113,2.121,1,0
101.7,0.221,0.000,1.000,-1.410,1.110,2.125,1,0
102.2,0.221,0.000,1.000,-1.409,1.108,2.126,1,0
102.6,0.206,0.000,0.000,-1.400,1.108,2.135,0,0
103.1,0.190,0.000,0.000,-1.389,1.109,2.146,0,0
103.6,0.190,0.000,0.000,-1.380,1.106,2.156,0,0
