time_sec,min_clearance_m,linear_vel,angular_vel,pos_x,pos_y,distance_traveled_m,is_rotating,collision
45.3,0.244,0.171,1.000,0.542,0.255,1.334,0,0
45.8,0.265,0.180,1.000,0.555,0.280,1.363,0,0
46.3,0.301,0.171,1.000,0.563,0.308,1.392,0,0
46.8,0.326,0.180,1.000,0.565,0.331,1.415,0,0
47.3,0.365,0.180,1.000,0.564,0.366,1.450,0,0
47.9,0.404,0.180,0.931,0.555,0.401,1.486,0,0
48.3,0.404,0.180,0.862,0.543,0.428,1.516,0,0
48.8,0.442,0.180,0.724,0.527,0.454,1.546,0,0
49.3,0.467,0.180,0.724,0.516,0.468,1.564,0,0
49.8,0.503,0.180,0.655,0.494,0.489,1.594,0,0
50.3,0.503,0.180,0.586,0.476,0.505,1.618,0,0
50.8,0.528,0.180,0.586,0.451,0.522,1.649,0,0
51.3,0.537,0.000,0.862,0.429,0.534,1.675,1,0
51.8,0.531,0.000,0.931,0.425,0.536,1.679,1,0
52.3,0.531,0.000,0.862,0.425,0.536,1.679,1,0
52.8,0.543,0.000,0.793,0.426,0.536,1.679,1,0
53.3,0.549,0.038,0.724,0.422,0.536,1.683,1,0
53.8,0.540,0.028,0.724,0.418,0.536,1.687,1,0
54.3,0.540,0.028,0.655,0.414,0.535,1.691,1,0
54.8,0.527,0.057,0.724,0.411,0.534,1.694,0,0
55.3,0.542,0.057,0.655,0.402,0.530,1.704,0,0
55.8,0.522,0.057,0.655,0.395,0.527,1.711,0,0
56.3,0.522,0.085,0.724,0.388,0.522,1.720,0,0
56.9,0.523,0.047,0.517,0.383,0.517,1.727,1,0
57.3,0.495,0.038,0.448,0.373,0.508,1.741,0,0
57.8,0.495,0.066,0.586,0.371,0.505,1.744,0,0
58.3,0.491,0.076,0.586,0.366,0.500,1.752,0,0
58.8,0.491,0.057,0.517,0.359,0.489,1.765,0,0
59.3,0.482,0.085,0.517,0.355,0.482,1.772,0,0
59.8,0.463,0.142,0.917,0.347,0.463,1.793,0,0
60.3,0.435,0.133,0.862,0.339,0.435,1.822,0,0
60.8,0.409,0.123,0.793,0.337,0.414,1.843,0,0
61.3,0.377,0.104,0.655,0.337,0.398,1.859,0,0
61.8,0.359,0.000,1.000,0.338,0.383,1.874,1,0
62.3,0.359,0.000,1.000,0.339,0.382,1.875,1,0
62.8,0.369,0.000,1.000,0.339,0.382,1.876,1,0
63.3,0.367,0.000,1.000,0.338,0.383,1.876,1,0
63.8,0.353,0.000,1.000,0.338,0.383,1.876,1,0
64.3,0.353,0.000,1.000,0.338,0.383,1.876,1,0
64.8,0.338,0.000,1.000,0.338,0.383,1.876,1,0
65.3,0.355,0.000,1.000,0.338,0.383,1.877,1,0
65.8,0.347,0.000,1.000,0.338,0.383,1.877,1,0
66.3,0.347,0.000,1.000,0.338,0.383,1.877,1,0
66.8,0.331,0.000,1.000,0.338,0.383,1.877,1,0
67.3,0.332,0.000,1.000,0.337,0.383,1.877,1,0
67.8,0.332,0.000,1.000,0.337,0.383,1.877,1,0
68.3,0.333,0.000,1.000,0.337,0.383,1.878,1,0
68.9,0.331,0.000,0.818,0.337,0.383,1.878,1,0
69.3,0.324,0.000,0.552,0.337,0.383,1.878,1,0
69.8,0.326,0.000,0.000,0.336,0.383,1.878,0,0
70.3,0.326,0.000,0.000,0.336,0.383,1.878,0,0
70.8,0.327,0.000,-0.400,0.336,0.383,1.878,0,0
71.3,0.323,0.000,-1.000,0.337,0.383,1.878,1,0
71.8,0.323,0.000,-1.000,0.337,0.383,1.879,1,0
72.3,0.324,0.000,-1.000,0.337,0.383,1.879,1,0
72.8,0.339,0.000,-1.000,0.338,0.383,1.879,1,0
73.3,0.336,0.000,-1.000,0.338,0.383,1.880,1,0
73.8,0.336,0.000,-1.000,0.338,0.383,1.880,1,0
74.3,0.354,0.000,-1.000,0.338,0.383,1.880,1,0
74.8,0.354,0.000,-1.000,0.338,0.383,1.880,1,0
75.4,0.354,0.000,-1.000,0.338,0.383,1.880,1,0
75.8,0.345,0.000,-1.000,0.338,0.383,1.880,1,0
76.3,0.345,0.000,-1.000,0.339,0.382,1.881,1,0
76.8,0.352,0.000,-1.000,0.339,0.382,1.881,1,0
77.5,0.352,0.000,-1.000,0.339,0.382,1.881,1,0
77.8,0.352,0.000,-1.000,0.339,0.382,1.881,1,0
78.3,0.351,0.000,-1.000,0.339,0.382,1.881,1,0
78.8,0.375,0.000,-1.000,0.339,0.382,1.881,1,0
79.3,0.375,0.000,-1.000,0.339,0.381,1.882,1,0
79.8,0.375,0.000,-1.000,0.339,0.381,1.882,1,0
80.3,0.364,0.000,-1.000,0.339,0.381,1.882,1,0
80.8,0.381,0.000,-0.931,0.339,0.381,1.882,1,0
81.3,0.381,0.000,-0.862,0.339,0.381,1.882,1,0
81.8,0.381,0.000,-0.793,0.338,0.380,1.883,1,0
82.3,0.377,0.171,-0.931,0.333,0.375,1.890,0,0
82.9,0.377,0.161,-1.000,0.320,0.366,1.906,0,0
83.3,0.348,0.180,-0.931,0.311,0.360,1.917,0,0
83.8,0.304,0.161,-0.862,0.280,0.345,1.952,0,0
84.3,0.304,0.161,-0.724,0.269,0.341,1.963,0,0
84.8,0.286,0.161,-0.655,0.241,0.335,1.992,0,0
85.3,0.257,0.180,-0.448,0.218,0.332,2.015,0,0
85.8,0.257,0.152,-0.379,0.194,0.330,2.039,0,0
86.3,0.233,0.161,-0.448,0.161,0.330,2.072,0,0
86.8,0.211,0.180,-0.034,0.133,0.333,2.100,0,0
87.3,0.196,0.171,-0.103,0.115,0.335,2.118,0,0
87.8,0.196,0.171,-0.103,0.104,0.336,2.130,0,0
88.3,0.191,0.180,0.000,0.080,0.339,2.154,0,0
88.8,0.191,0.171,0.103,0.056,0.342,2.178,0,0
89.3,0.180,0.180,0.172,0.027,0.346,2.207,0,0
89.8,0.179,0.180,0.241,-0.009,0.349,2.243,0,0
90.4,0.185,0.171,0.310,-0.033,0.350,2.267,0,0
90.8,0.185,0.161,0.241,-0.051,0.351,2.285,0,0
91.3,0.192,0.171,0.310,-0.067,0.351,2.301,0,0
91.8,0.192,0.152,0.241,-0.085,0.350,2.319,0,0
92.3,0.194,0.180,0.379,-0.102,0.349,2.336,0,0
92.8,0.194,0.171,0.379,-0.120,0.347,2.354,0,0
93.3,0.202,0.180,0.310,-0.144,0.344,2.378,0,0
93.8,0.209,0.180,0.379,-0.167,0.339,2.402,0,0
94.3,0.212,0.180,0.379,-0.203,0.330,2.439,0,0
94.8,0.212,0.180,0.448,-0.226,0.323,2.463,0,0
95.3,0.218,0.180,0.310,-0.254,0.311,2.494,0,0
95.8,0.233,0.171,0.310,-0.276,0.301,2.518,0,0
96.3,0.248,0.180,0.310,-0.297,0.290,2.541,0,0
96.8,0.248,0.180,0.448,-0.324,0.275,2.572,0,0
97.3,0.244,0.180,0.379,-0.349,0.258,2.603,0,0
97.8,0.271,0.180,0.379,-0.378,0.235,2.639,0,0
98.3,0.269,0.171,0.310,-0.396,0.219,2.664,0,0
98.8,0.281,0.180,0.310,-0.421,0.194,2.699,0,0
99.3,0.300,0.171,0.310,-0.436,0.176,2.723,0,0
99.8,0.300,0.180,0.310,-0.451,0.158,2.746,0,0
100.3,0.309,0.161,0.241,-0.468,0.134,2.776,0,0
100.8,0.318,0.180,0.241,-0.481,0.114,2.800,0,0
101.3,0.330,0.180,0.241,-0.497,0.087,2.830,0,0
101.8,0.330,0.180,0.241,-0.506,0.071,2.848,0,0
102.3,0.333,0.161,0.310,-0.517,0.050,2.873,0,0
102.9,0.356,0.180,0.241,-0.529,0.023,2.902,0,0
103.3,0.356,0.171,0.241,-0.540,-0.004,2.931,0,0
103.8,0.369,0.180,0.241,-0.550,-0.032,2.961,0,0
104.3,0.383,0.161,0.103,-0.559,-0.059,2.990,0,0
104.9,0.384,0.180,0.103,-0.566,-0.081,3.013,0,0
105.3,0.380,0.180,0.103,-0.574,-0.109,3.042,0,0
105.8,0.380,0.180,0.103,-0.581,-0.134,3.068,0,0
106.3,0.365,0.180,0.103,-0.584,-0.145,3.080,0,0
106.8,0.365,0.180,0.241,-0.592,-0.181,3.116,0,0
107.3,0.378,0.180,0.241,-0.597,-0.205,3.140,0,0
107.8,0.387,0.171,0.241,-0.602,-0.240,3.176,0,0
108.3,0.387,0.180,0.172,-0.605,-0.263,3.199,0,0
108.8,0.386,0.171,0.172,-0.608,-0.293,3.229,0,0
109.3,0.407,0.180,0.103,-0.610,-0.323,3.259,0,0
109.8,0.425,0.161,0.103,-0.612,-0.347,3.283,0,0
110.3,0.425,0.171,0.103,-0.613,-0.375,3.312,0,0
110.8,0.441,0.161,0.103,-0.614,-0.404,3.340,0,0
111.3,0.454,0.180,0.103,-0.614,-0.435,3.371,0,0
111.8,0.473,0.161,0.103,-0.615,-0.458,3.394,0,0
112.3,0.473,0.161,0.034,-0.614,-0.487,3.423,0,0
112.8,0.500,0.161,0.034,-0.614,-0.503,3.440,0,0
113.3,0.536,0.171,0.034,-0.613,-0.533,3.469,0,0
113.8,0.536,0.161,0.034,-0.612,-0.550,3.487,0,0
114.3,0.545,0.171,0.000,-0.612,-0.568,3.505,0,0
114.8,0.545,0.171,0.000,-0.611,-0.586,3.523,0,0
115.3,0.569,0.180,0.000,-0.610,-0.609,3.545,0,0
115.8,0.536,0.171,0.000,-0.609,-0.634,3.570,0,0
116.3,0.536,0.180,0.000,-0.608,-0.656,3.593,0,0
116.8,0.522,0.180,0.000,-0.607,-0.687,3.623,0,0
117.3,0.500,0.180,0.000,-0.606,-0.716,3.652,0,0
117.8,0.481,0.171,0.000,-0.605,-0.733,3.670,0,0
118.3,0.481,0.180,0.000,-0.605,-0.756,3.693,0,0
118.8,0.443,0.171,0.000,-0.604,-0.780,3.717,0,0
119.3,0.443,0.161,0.000,-0.603,-0.797,3.734,0,0
119.8,0.425,0.028,-0.172,-0.602,-0.826,3.763,0,0
120.3,0.389,0.038,0.000,-0.602,-0.835,3.771,0,0
120.8,0.389,0.038,0.000,-0.601,-0.839,3.776,0,0
121.3,0.389,0.000,0.034,-0.601,-0.843,3.780,0,0
121.8,0.393,0.000,0.034,-0.601,-0.843,3.780,0,0
122.3,0.381,0.009,0.103,-0.601,-0.845,3.782,0,0
122.8,0.384,0.009,0.034,-0.601,-0.846,3.783,0,0
123.3,0.384,0.000,0.034,-0.601,-0.846,3.783,0,0
123.8,0.382,0.000,0.034,-0.601,-0.846,3.783,0,0
124.3,0.382,0.000,0.034,-0.601,-0.846,3.783,0,0
124.8,0.381,0.000,0.034,-0.601,-0.846,3.783,0,0
125.3,0.381,0.000,0.034,-0.601,-0.846,3.783,0,0
125.8,0.379,0.000,-0.034,-0.601,-0.846,3.783,0,0
126.3,0.381,0.000,-0.034,-0.601,-0.846,3.783,0,0
126.8,0.381,0.000,0.034,-0.601,-0.846,3.783,0,0
127.3,0.385,0.000,-0.034,-0.601,-0.846,3.783,0,0
127.8,0.385,0.000,-0.034,-0.601,-0.846,3.783,0,0
128.3,0.385,0.000,0.034,-0.601,-0.846,3.783,0,0
128.8,0.382,0.000,0.034,-0.601,-0.846,3.783,0,0
129.3,0.378,0.000,-0.034,-0.601,-0.846,3.783,0,0
129.8,0.384,0.000,-0.034,-0.601,-0.846,3.783,0,0
130.3,0.384,0.000,-0.034,-0.601,-0.846,3.783,0,0
130.8,0.382,0.000,0.034,-0.601,-0.846,3.783,0,0
131.3,0.375,0.000,-0.034,-0.601,-0.846,3.783,0,0
131.8,0.375,0.000,-0.034,-0.601,-0.846,3.783,0,0
132.3,0.385,0.009,0.000,-0.601,-0.848,3.784,0,0
132.8,0.374,0.009,0.000,-0.601,-0.849,3.786,0,0
133.3,0.382,0.000,-0.034,-0.601,-0.850,3.787,0,0
133.9,0.382,0.000,-0.034,-0.601,-0.850,3.787,0,0
134.3,0.384,0.000,0.034,-0.601,-0.850,3.787,0,0
134.8,0.383,0.000,0.034,-0.601,-0.850,3.787,0,0
135.3,0.392,0.009,-0.034,-0.601,-0.850,3.787,0,0
135.8,0.372,0.009,-0.034,-0.601,-0.852,3.789,0,0
136.3,0.372,0.009,-0.034,-0.601,-0.853,3.790,0,0
136.8,0.375,0.009,-0.034,-0.601,-0.855,3.792,0,0
137.3,0.381,0.038,0.400,-0.600,-0.856,3.793,0,0
137.8,0.369,0.009,0.400,-0.600,-0.860,3.798,0,0
138.3,0.369,0.000,0.172,-0.600,-0.862,3.799,0,0
138.8,0.364,0.000,0.517,-0.600,-0.862,3.799,1,0
139.3,0.370,0.000,0.517,-0.600,-0.862,3.799,1,0
139.8,0.365,0.000,0.448,-0.600,-0.862,3.799,0,0
140.3,0.368,0.000,0.448,-0.600,-0.861,3.799,0,0
140.8,0.361,0.038,0.586,-0.600,-0.861,3.800,1,0
141.3,0.361,0.000,-0.241,-0.598,-0.864,3.803,0,0
141.8,0.364,0.000,0.159,-0.598,-0.864,3.803,0,0
142.3,0.352,0.000,0.379,-0.598,-0.864,3.803,0,0
142.8,0.361,0.057,0.655,-0.598,-0.865,3.805,0,0
143.3,0.352,0.057,0.655,-0.592,-0.872,3.814,0,0
143.8,0.352,0.000,-0.145,-0.587,-0.877,3.821,0,0
144.3,0.340,0.000,-0.448,-0.586,-0.877,3.821,0,0
144.8,0.348,0.000,-0.448,-0.586,-0.877,3.821,0,0
145.4,0.349,0.000,-0.379,-0.586,-0.878,3.822,0,0
145.8,0.349,0.000,-0.379,-0.586,-0.878,3.822,0,0
146.3,0.344,0.000,-0.310,-0.586,-0.878,3.822,0,0
146.8,0.344,0.000,-0.310,-0.586,-0.878,3.822,0,0
147.3,0.355,0.000,-0.241,-0.586,-0.878,3.822,0,0
147.8,0.357,0.000,-0.241,-0.586,-0.878,3.822,0,0
148.3,0.353,0.000,-0.241,-0.586,-0.878,3.822,0,0
148.8,0.339,0.000,-0.241,-0.586,-0.878,3.822,0,0
149.3,0.356,0.000,0.241,-0.586,-0.878,3.822,0,0
149.8,0.356,0.000,0.241,-0.586,-0.878,3.822,0,0
150.3,0.355,0.000,0.241,-0.586,-0.878,3.822,0,0
150.8,0.358,0.000,0.241,-0.586,-0.878,3.822,0,0
151.3,0.349,0.000,0.172,-0.586,-0.878,3.823,0,0
151.8,0.349,0.000,0.172,-0.586,-0.878,3.823,0,0
152.3,0.344,0.000,0.172,-0.584,-0.881,3.826,0,0
152.8,0.337,0.000,0.572,-0.584,-0.881,3.826,1,0
153.3,0.334,0.000,0.793,-0.584,-0.881,3.827,1,0
153.8,0.333,0.019,0.448,-0.584,-0.881,3.828,0,0
154.3,0.337,0.028,-0.172,-0.581,-0.884,3.832,0,0
154.8,0.337,0.000,-0.241,-0.579,-0.885,3.834,0,0
155.3,0.338,0.000,-0.241,-0.579,-0.885,3.834,0,0
155.8,0.331,0.000,-0.172,-0.579,-0.885,3.834,0,0
156.3,0.337,0.000,-0.172,-0.579,-0.885,3.834,0,0
156.8,0.337,0.000,-0.172,-0.579,-0.885,3.834,0,0
157.3,0.343,0.000,-0.172,-0.579,-0.885,3.834,0,0
157.8,0.336,0.000,-0.172,-0.579,-0.886,3.834,0,0
158.3,0.336,0.000,-0.172,-0.579,-0.886,3.834,0,0
158.8,0.339,0.000,-0.103,-0.579,-0.886,3.834,0,0
159.3,0.343,0.009,0.172,-0.579,-0.886,3.834,0,0
159.8,0.330,0.009,0.172,-0.578,-0.887,3.835,0,0
160.3,0.330,0.000,0.172,-0.578,-0.887,3.836,0,0
160.8,0.336,0.000,0.172,-0.578,-0.887,3.836,0,0
161.3,0.337,0.047,0.379,-0.577,-0.888,3.837,0,0
161.9,0.330,0.076,0.517,-0.573,-0.893,3.844,0,0
162.3,0.316,0.047,0.241,-0.565,-0.901,3.855,0,0
162.8,0.316,0.047,-0.034,-0.560,-0.905,3.862,0,0
163.3,0.304,0.066,0.172,-0.556,-0.909,3.868,0,0
163.8,0.301,0.019,0.000,-0.548,-0.916,3.879,0,0
164.3,0.296,0.019,-0.034,-0.545,-0.919,3.882,0,0
164.8,0.297,0.019,-0.034,-0.542,-0.921,3.885,0,0
165.3,0.297,0.057,0.103,-0.539,-0.924,3.890,0,0
165.8,0.291,0.057,0.103,-0.533,-0.929,3.897,0,0
166.3,0.286,0.009,-0.034,-0.530,-0.932,3.902,0,0
166.8,0.286,0.009,-0.034,-0.529,-0.933,3.903,0,0
167.3,0.286,0.009,-0.034,-0.528,-0.933,3.905,0,0
167.8,0.278,0.009,-0.034,-0.526,-0.934,3.906,0,0
168.3,0.280,0.009,-0.034,-0.525,-0.935,3.908,0,0
168.8,0.285,0.009,-0.034,-0.524,-0.936,3.909,0,0
169.3,0.285,0.009,-0.034,-0.523,-0.937,3.911,0,0
169.8,0.286,0.028,-0.172,-0.521,-0.939,3.913,0,0
170.3,0.275,0.000,0.034,-0.518,-0.942,3.917,0,0
170.8,0.271,0.000,0.034,-0.516,-0.944,3.921,0,0
171.4,0.279,0.000,-0.034,-0.516,-0.944,3.921,0,0
171.8,0.272,0.000,-0.034,-0.516,-0.944,3.921,0,0
172.3,0.272,0.000,-0.034,-0.516,-0.944,3.921,0,0
172.8,0.279,0.000,-0.034,-0.516,-0.944,3.921,0,0
173.3,0.279,0.000,-0.034,-0.516,-0.944,3.921,0,0
173.8,0.279,0.000,-0.034,-0.516,-0.944,3.921,0,0
174.3,0.273,0.047,0.172,-0.512,-0.948,3.926,0,0
174.8,0.263,0.009,-0.103,-0.506,-0.953,3.934,0,0
175.3,0.251,0.038,0.103,-0.504,-0.955,3.937,0,0
175.8,0.259,0.038,0.172,-0.499,-0.959,3.943,0,0
176.3,0.251,0.028,0.103,-0.494,-0.963,3.949,0,0
176.8,0.251,0.028,0.103,-0.491,-0.965,3.953,0,0
177.3,0.241,0.028,0.310,-0.488,-0.968,3.958,0,0
177.8,0.243,0.028,0.310,-0.484,-0.971,3.963,0,0
178.3,0.250,0.000,-0.159,-0.481,-0.973,3.966,0,0
178.8,0.243,0.000,-0.586,-0.480,-0.973,3.967,1,0
179.3,0.243,0.019,-0.117,-0.480,-0.973,3.967,0,0
179.8,0.249,0.019,0.683,-0.479,-0.974,3.968,1,0
180.4,0.239,0.066,1.000,-0.474,-0.978,3.975,0,0
180.8,0.239,0.019,0.131,-0.468,-0.981,3.981,0,0
181.3,0.216,0.009,0.310,-0.467,-0.982,3.983,0,0
181.8,0.236,0.009,-0.103,-0.465,-0.983,3.985,0,0
182.3,0.232,0.009,0.000,-0.464,-0.983,3.986,0,0
182.8,0.225,0.009,0.793,-0.462,-0.984,3.988,1,0
183.3,0.220,0.076,1.000,-0.460,-0.985,3.990,0,0
183.8,0.220,0.152,1.000,-0.445,-0.986,4.005,0,0
184.3,0.212,0.171,0.931,-0.417,-0.985,4.034,0,0
184.8,0.211,0.180,1.000,-0.388,-0.980,4.063,0,0
185.3,0.225,0.171,1.000,-0.361,-0.969,4.092,0,0
185.8,0.215,0.104,1.000,-0.342,-0.958,4.114,0,0
186.3,0.215,0.180,0.931,-0.327,-0.947,4.132,0,0
186.8,0.206,0.000,0.531,-0.306,-0.923,4.165,1,0
187.3,0.192,0.000,-0.669,-0.302,-0.917,4.172,1,0
187.8,0.189,0.000,-1.000,-0.301,-0.916,4.173,1,0
188.3,0.196,0.000,-0.862,-0.301,-0.915,4.174,1,0
188.8,0.201,0.000,-0.793,-0.301,-0.915,4.174,1,0
189.3,0.201,0.000,-1.000,-0.301,-0.915,4.174,1,0
189.8,0.199,0.000,-0.931,-0.300,-0.915,4.174,1,0
190.3,0.205,0.000,-0.931,-0.300,-0.915,4.175,1,0
190.8,0.205,0.000,-0.586,-0.300,-0.915,4.175,1,0
191.3,0.206,0.019,-0.255,-0.299,-0.915,4.176,0,0
191.8,0.206,0.019,0.545,-0.298,-0.915,4.177,1,0
192.3,0.206,0.047,1.000,-0.296,-0.915,4.179,1,0
192.8,0.195,0.000,0.600,-0.290,-0.914,4.185,1,0
193.3,0.193,0.000,-0.600,-0.288,-0.914,4.187,1,0
193.9,0.186,0.019,-0.586,-0.286,-0.913,4.189,1,0
194.3,0.186,0.019,-0.517,-0.284,-0.913,4.191,1,0
194.8,0.204,0.019,-0.517,-0.280,-0.913,4.195,1,0
195.3,0.200,0.000,-0.586,-0.279,-0.913,4.196,1,0
195.8,0.197,0.000,-0.517,-0.279,-0.913,4.196,1,0
196.3,0.197,0.000,-0.448,-0.279,-0.913,4.196,0,0
196.8,0.206,0.000,-0.448,-0.279,-0.913,4.196,0,0
197.3,0.207,0.000,-0.310,-0.279,-0.913,4.196,0,0
197.8,0.203,0.000,-0.310,-0.279,-0.913,4.196,0,0
198.3,0.203,0.000,-0.241,-0.279,-0.913,4.196,0,0
198.8,0.194,0.000,-0.241,-0.279,-0.913,4.196,0,0
199.3,0.199,0.000,-0.241,-0.279,-0.913,4.197,0,0
199.8,0.199,0.000,-0.172,-0.279,-0.913,4.197,0,0
200.3,0.199,0.000,-0.172,-0.279,-0.913,4.197,0,0
200.8,0.199,0.000,-0.172,-0.278,-0.913,4.197,0,0
201.3,0.200,0.000,-0.172,-0.278,-0.913,4.197,0,0
201.9,0.199,0.000,-0.172,-0.278,-0.913,4.197,0,0
202.3,0.199,0.000,-0.172,-0.278,-0.913,4.197,0,0
202.8,0.195,0.000,0.034,-0.278,-0.913,4.197,0,0
203.3,0.195,0.000,-0.172,-0.278,-0.913,4.197,0,0
203.8,0.195,0.000,-0.172,-0.278,-0.913,4.197,0,0
204.3,0.204,0.000,-0.172,-0.278,-0.913,4.197,0,0
204.8,0.202,0.000,-0.503,-0.278,-0.913,4.197,1,0
205.3,0.202,0.000,-0.448,-0.278,-0.913,4.197,0,0
205.9,0.203,0.000,-0.448,-0.278,-0.913,4.197,0,0
206.3,0.203,0.000,-0.448,-0.278,-0.913,4.197,0,0
206.8,0.198,0.000,-0.448,-0.278,-0.913,4.197,0,0
207.3,0.198,0.000,-0.034,-0.278,-0.914,4.197,0,0
207.8,0.199,0.000,0.034,-0.278,-0.914,4.197,0,0
